연번,지역,사업체명,대표자 성명,본사소재지,주생산품,주소,홈페이지
1287,전주,㈜하나종합주방설비,박동진,전북,업소용주방기기,전주시덕진구여산로82,
1288,전주,(유)문화정보산업,이주상,전북,인쇄,전주시덕진구유상로68,
1289,전주,대양물산㈜,박종남,전북,폴리에스터제조가공,전주시덕진구원화전1길57-18,
1290,전주,(유)에스지우드,권정옥,전북,학교출입문납품,전주시덕진구새논밭길24,
1291,전주,주식회사 이도엔지니어링,김민국,전북,"히터, 김건조기",전주시덕진구비석날로31(공장),
1292,전주,(유)수영화학,강희수,전북,농업용필름,전주시덕진구팔복로251-11,
1293,전주,㈜나비스,소대성,전북,"침구류,커튼,롤스크린",전주시덕진구초포다리로51,navisgood.com
1294,전주,㈜오피체,정희철,전북,"사무용의자,전동카시트",전주시덕진구상리2길31,
1295,전주,㈜시영테크,홍성원,전북,실리콘실란트실리머,전주시덕진구팔과정로205층502-3호,
1296,전주,(유)하이엔진,김영환,전북,자동차용 신품 부품 제조업,전주시덕진구초포다리로18(호성동1가),
1297,전주,㈜모모파트너스,김경호,전북,광고물제작 디자인,전주시덕진구숲정이2길46-221층,
1298,전주,㈜강화테크,김효정,전북,PUC창호,전주시덕진구기린대로945-52층204호,ecosystemchangho.com
1299,전주,(유)에이케이,김대일,전북,성인용내의,전주시덕진구여삼로130-16,
1300,전주,㈜그리너지,이규보,전북,영양액비료,전주시덕진구용신길87,
1301,전주,(유)대건산업,박정훈,전북,신재생에너지구조물,전주시덕진구신복로18-19,
1302,전주,유니이노㈜,박상용,전북,피부미용기기,전주시덕진구만성북로51-254058호,
1303,전주,농업회사법인선웰빙㈜,이정길,전북,파프리카농장,전주시덕진구도강길166,
1304,전주,㈜카이바이오텍,김영덕,전북,진단용 방사성의 약품,전주시덕진구백제대로567,kaibiltech.com
1305,전주,㈜이디에스,박지훈,전북,산업용 로봇 제조,전주시덕진구삼례로9,
1306,전주,㈜현솔,남궁철,전북,"기계설비,동박 및 섬유생산설비",전주시덕진구신복로102-21,
1307,전주,㈜제이티,김강석,전북,태양광구조물제작,전주시덕진구안덕원로66,
1308,전주,㈜제이엔피,장재만,전북,태양광구조물,전주시덕진구원산정길37,
1309,전주,평화이엔씨,박은자,전북,"자전거보관대,가로등",전주시덕진구구렛들3길36,phstainless.com
1310,전주,에이스팜홀딩스㈜,정영호,전북,알로에음료,"전주시덕진구기린대로538,4층",acefarm.co.kr
1311,전주,(유)두리두리,이중영,전북,육류가공,전주시덕진구고내천변로24-72,
1312,전주,(유)대영하우징,정현희,전북,컨테이너,전주시덕진구원산정길13,dmct.kr
1313,전주,(유)에이치비컴퍼니,심동호,전북,유아복,전주시덕진구편운로29-5,
1314,전주,(유)허그(HUG),김성호,전북,유아동복(OEM),전주시덕진구추천5길7,
1315,전주,농업회사법인 케이푸드,김대환,전북,"젓갈류, 건나물",전주시덕진구신성길88,
1316,전주,(유)현대아이템,홍충호,전북,플라스틱 제조,전주시덕진구신복로70,
1317,전주,㈜두손기프트,정상일,전북,"기념품,시제품,판촉물","전주시덕진구가련산로5,6층",doosongift.com
1318,전주,건민특장㈜,정칠성,전북,가변축키트,전주시덕진구원산정길17-1,
1319,전주,㈜엘가현상소,김대곤,전북,사진앨범,전주시덕진구팔달로375-7,egprint.co.kr
1320,전주,주식회사 피치케이블,임동욱,전북,탄소매트,전주시덕진구신복로121,www.pitchcable.com
1321,전주,(유)동아산업,임우현,전북,플랜트제품 및 구조물제품,전주시덕진구삼례로23,
1322,전주,㈜티디알렉스,강성철,전북,"발전기,전기변환장치",전주시덕진구양마마을길23,
1323,전주,㈜팬포머,김통일,전북,"팬포머, 자외선 살균기",전주시덕진구명륜2길16-13,www.hanformer.com
1324,전주,제이에스앤㈜,김전수,전북,"서버구축, 제조, 통신공사","전주시완산구영경2길13,2층",
1325,전주,(유)태웅철강산업,김정균,전북,"금속가공, 금속관제품, 금속조립구조물",전주시덕진구은평길52,
1326,전주,(유)천연담아,전재직,전북,천연 및 혼합조제 조미료제조업,"전주시덕진구원장동길111-18,바이오플렉스창업보육센터109호",www.cheonyeondama.co.kr
1327,전주,㈜겐돈에프앤비,김대곤,전북,"소바,우동,소스류",전주시덕진구동가재미2길55,
1328,전주,(유)이젠365,안정립,전북,농축산용방역기,전주시덕진구유상로67,www.ezen365.co.kr
1329,전주,㈜디자인월드,김진(이상아),전북,"조경시설물, 운동시설물, 조합놀이대",전주시완산구서곡1길14-1,
1330,전주,(유)레인보우,홍성현,전북,유아내의,전주시덕진구구렛들2길53,
1331,전주,농업회사법인㈜이삭,박귀원,전북,우리밀국수,전주시덕진구신성길55,
1332,전주,㈜블루비즈,김용현,전북,스마트공장MES솔루션,"전주시덕진구만성동1345-3,스페이스올지식산업센터3046~3049호",www.bule-biz.co.kr
1333,전주,(유)다올,"김원철, 정평수(공동대표)",전북,"인쇄, 옥외광고, 판촉물",전주시덕진구모래내3길27,daollbiz
1334,전주,솔라시도코리아(주),윤창복,전북,신재생에너스(태양광패널),"전주시덕진구반원로109,A동112,114호",www.slsdkorea.com
1335,전주,㈜싸이몰,김태영,전북,교육용로봇,전주시완산구서곡2길14-4,
1336,전주,(유)전주토산품,장상호,전북,"전통부채, 토산품, 공예품",전주시덕진구장재길16,buche.modoo.at
1337,전주,㈜에코하이테크,박영순,전북,"양변기(OEM) 생산X, 조립",전주시덕진구신복로37,ecoht.com
1338,전주,㈜데크카본,김광수,전북,"항공기부품, 자동차용 브레이크 디스크",전주시덕진구운암로30,dacc21.com
1339,전주,㈜케이엘테크,강진오,전북,기화장치,전주시덕진구신성길16,gastoolmart.com
1340,전주,(유)승원글라스,이정원,전북,유리샷시창호,전주시덕진구초당길49,
1341,전주,(유)해광가설산업,박태진,전북,안전발판,전주시덕진구신흥마을길75-10,
1342,전주,㈜엠파워,양금이,전북,2G판,전주시덕진구팔복로17-20,mpower.co.kr
1343,전주,(유)파워드림,이종록,전북,"교통신호제어기,철구조물","전주시덕진구반촌1길22-2,1층",
1344,전주,(유)아리울,이형우,전북,유통업,전주시덕진구원반원길36-11,
1345,전주,㈜더조아,박선배,전북,LED전광판,전주시덕진구진조리길80,
1346,전주,㈜펀웨이브,송현우,전북,디지털콘텐츠 모바일게임,전주시덕진구오공로123903호,funwave.co.kr
1347,전주,㈜누리공간산업,이종조,전북,전시용 모형 제조업,"전주시덕진구반룡로109,207호",www.kumkangeng.co.kr
1348,전주,㈜인에코,신재무,전북,실내마감재,"전주시덕진구반룡로109,305호",in-eco.co.kr
1349,전주,㈜인에코,신재무,전북,아이에코블럭,전주시덕진구반룡로109B동303호,in-eco.co.kr
1350,전주,㈜인에코,신재무,전북,"분류안된 비금속,광물제품 제조업",전주시덕진구야전2길27-2(팔복동4가),in-eco.co.kr
1351,전주,(유)현대종합주방설비,전수표,전북,상업용 스텐레스 주방가구,전주시덕진구대정안길27,
1352,전주,(유)근영하이테크,박원길,전북,금속판 재절단 가공품,전주시덕진구반룡로77,
1353,전주,(유)경락컴퍼니,심동호,전북,유아복,전주시덕진구편원로29-5,
1354,전주,뉴에너지㈜,김영민,전북,"LED조명기구, 수배전반",전주시덕진구인교7길23,
1355,전주,(유)선융,표영수,전북,"소스,가공품",전주시덕진구동가재미2길25/1층104호,
1356,전주,㈜티엔케이,이준상,전북,탄소발열필름,전주시덕진구반룡로190번지벤쳐1동2층,tnkcarbon.com
1357,전주,㈜전주파워,정성인,전북,열병합발전,전주시덕진구팔복로59,jeonjuonepower.com
1358,전주,㈜아이에스피케미칼,이선이,전북,도료,전주시덕진구팔복로201,
1359,전주,㈜엘텍신소재,김동기,전북,분말야금제품 탄소복합체,"전주시덕진구유상료31-4,시험생산동101호",
1360,전주,㈜휴먼테크놀로지,양승운,전북,"주형,금형","전주시덕진구원망성로106,205호",
1361,전주,㈜우진이엔지,주성문,전북,"층간소음재, 단열재","전주시덕진구상리1길34,204호",
1362,전주,㈜에스디씨,유서윤,전북,얼음,전주시덕진구상리로45,
1363,전주,㈜지에이티,권영석,전북,콤프레샤벨브,전주시덕진구팔복로220,www.gat.co.kr
1364,전주,㈜온앤푸드,김준희,전북,축산가공품,전주시덕진구가리내6길6,
1365,전주,㈜엘텡,김진기,전북,"초지향성스피커, 고출력지향성스피커, 방송드론","전주시덕진구반룡로109B동201호,203호",eltem.co.kr
1366,전주,트라웍스㈜,김선미,전북,"영상감시장치, 차량번호판독시스템","전주시덕진구팔과정로20,503-2",traworks.com
1367,전주,㈜혜인기계,양희국,전북,산업기계,전주시덕진구감수길30-22,
1368,전주,(유)엘엘제이산업,전창근,전북,"신문용지, 문구용지",전주시덕진구상리1길20,
1369,전주,㈜기술과창조,최영재,전북,보조사료,전주시덕진구신복로18-12,
1370,전주,㈜세진아트,구문기,전북,"인쇄,출판",전주시덕진구동부대로963,
1371,전주,㈜다솔,정용식,전북,탄소소재,전주시덕진구반룡로100알앤디동202호,http://www.dissol.r/
1372,전주,가온전선㈜,윤재인,경기,통신케이블,전주시덕진구서귀로77,
1373,전주,경동흥업㈜,한기성,서울,"임대업,제조업",전주시덕진구기린대로740(팔복동1가㈜백양),
1374,전주,삼양화성㈜,김종필,서울,폴리카보네이트 수저,전주시덕진구온고을로376,samyangkasei.com
1375,전주,한일현대시멘트㈜,전근식,서울,시멘트,전주시덕진구감수길45,hdcement.co.kr
1376,전주,진성정밀㈜ ,김남석,인천,자동차부품,전주시덕진구비석날로59-24제2공장,
1377,전주,태양기계㈜,박창엽,경기,자동차부품,전주시덕진구비석날로54(공장),sun-mc.co.kr
1378,전주,㈜뉴파워프라즈마,위순임,경기,반도체장비,전주시덕진구유상로49,newpower.co.kr
1379,전주,대한사료㈜,정근상,인천,동물용사료,전주시덕진구서귀로186,daehanfeed.co.kr
1380,전주,대성자원개발 주식회사(전주지점),이상준,경남,액상소석회 액상수산화마그네슘,전주시원만성로37-10,www.dsrd.co.kr
1381,전주,훼미리식품㈜,한승연,서울,"버터링,에이스,아이비",전주시덕진구팔과정로216,familyfoods.co.kr
1382,전주,㈜주왕산업,나윤경,전북,배전반,전주시덕진구팔복로190,jwic.kr
1383,전주,㈜헬티,정지영,전북,스마트 안전용품,"전주시덕진구틀못4길27,501호",
1384,전주,예원치과기공소,염태영,전북,보철물,전주시완산구서신천변9길7,
1385,전주,스마트치과기공소,박민오,전북,보철물,전주시완산구전룡로54,
1386,전주,현치과기공소,박진성,전북,보철물,전주시덕진구소리로206,
1387,전주,소망치과기공소,송승옥,전북,보철물,전주시덕진구안덕원로214,
1388,전주,스쿨웍스,박수연,전북,가구,전주시완산구구이로1967,
1389,전주,㈜성심하우징,김윤태,전북,이동식주택,전주시덕진구쪽구름로186,
1390,전주,(주)비타,정기섭,전북,의료정밀공학기기,"전주시덕진구반룡로109,B동111호",www.vitar.co.kr
1391,전주,엠테크,유미자,전북,금속조립구조재,전주시덕진구용덕길3-14,
1392,전주,남매케이크,김향임,전북,빵류,전주시덕진구편운로46,
1393,전주,삼성CNC,이도형,전북,금속성형기계,전주시완산구태진로12-6,
1394,전주,㈜두원글로벌,김수희,전북,전자기측정시험 및 분석기구 제조업,"전주시덕진구반룡로109,테크노빌B동100~103호(팔복동2가)",
1395,전주,로보다인시프템,박정길,전북,교육용로봇,전주시덕진구과학로20504호,robodyne.co.kr
1396,전주,범양공조플랜트,나영두,전북,태양광발전 냉동공조,전주시완산구원반월1길36-21,
1397,전주,유니텍,조민,전북,산업기계(산업용선풍기) / 온라인쇼핑몰(옷걸이),"전주시덕진구용덕길47-45,1동(용정동)",
1398,전주,㈜아이숲,윤영임,전북,유아용의복제조업,전주시덕진구신흥마을길143(고랑동),
1399,전주,㈜케이제이비,김재봉,전북,"두부,순두부","전주시완산구서원로339,2층",
1400,전주,㈜제이에프파츠,배재현,전북,자동차필터,전주시덕진구편운로68-8,
1401,전주,㈜엘프스,신준식,전북,기능성필름페이스트,전주시덕진구반룡로111,
1402,전주,㈜디지털케어,선승현,전북,운동및경기용구,"전주시덕진구권삼득로308,대학교창업보육1센터201호",
1403,전주,에스앤비메디테크㈜,윤충원,전북,의료기기제조업,"전주시덕진구기지로68,503호",
1404,전주,마마떼,조유진,전북,목재가구 제조업,"전주시완산구중인1길58-10,마마뗴아틀리에(중인동)",www.mamape.co.kr
1405,전주,베스트㈜,남상미,대전,빌딩자동제어반,전주시덕진구쪽구름5길52,best-bas.com
1406,전주,㈜석청코리아,이상진,전북,재활용품 처리업,전주시완산구정여립로655-4,seokchung.com
1407,전주,(유)만지작,정기옥,전북,전자기측정시험 및 분석기구 제조업,전주시완산구서곡2길24101호(효자동3가소석빌라),
1408,전주,㈜본테크,"조은주,최병(각자 대표)",전북,LED등기구 무인카메라,전주시덕진구삼거1길18-39,
1409,전주,동하산업,임동빈,전북,콘크리트블럭,전주시덕진구신흥안길55-21,
1410,전주,한우가수제만두,구경희,전북,한우만두,전주시완산구맏내2길19-8번지,한우가수제만두.com
1411,전주,㈜사이루스,정경일,전북,생물학적제제,전주시덕진구기지로68,www.sylus.co.kr
1412,전주,티알테크,김용희,전북,변압기부품,전주시덕진구추천로177-12,
1413,전주,유광이엔지,조선희,전북,금속조립구조,전주시덕진구호남로2519-31,
