순번,회사명,공장주소,전화번호,대표업종번호,업종명,종업원수,생산품
3599,에스엔디스틸,부산광역시 강서구 미음산단로199번길 47 (미음동),051-831-0552,25924,절삭가공 및 유사처리업,2,"산업기계,선박엔진부품외"
3607,에스엠아이,부산광역시 강서구 화전산단5로37번길 17 (화전동),031-498-3366,25924,절삭가공 및 유사처리업,2,"산업기계, 공작기계"
3613,에스엠티,부산광역시 강서구 대저중앙로348번길 24-22 (대저1동),051-302-0390,25924,절삭가공 및 유사처리업,3,"자동차부품, 기계부품"
3620,에스제이강업(주),부산광역시 강서구 낙동남로644번길 26 (녹산동),051-324-3324,25924,절삭가공 및 유사처리업,3,산업기계 및 조선기자재
3622,에스제이스틸,부산광역시 강서구 녹산산단231로 64 (송정동),,25924,절삭가공 및 유사처리업,2,"석유화학 플랜드에 들어가는 플랜지, 노즐 등"
3635,에스피씨케이(주),부산광역시 강서구 미음산단로403번길 12 (미음동),051-831-2593,25924,절삭가공 및 유사처리업,23,금속제케이스
3636,에스피씨케이(주),부산광역시 강서구 미음산단로403번길 14 (미음동),051-322-2107,25924,절삭가공 및 유사처리업,5,플랜지
3673,에이치티엠 주식회사,부산광역시 강서구 과학산단로369번길 14 (지사동),051-972-7951,25924,절삭가공 및 유사처리업,8,"풍력,선박엔진품"
3688,엔아이웰텍,부산광역시 강서구 녹산화전로 23 (송정동),051-715-8893,25924,절삭가공 및 유사처리업,1,밸브
3705,엠스텍,부산광역시 강서구 녹산산단407로 45 (송정동),051-266-0551,25924,절삭가공 및 유사처리업,0,피팅 바디류
3709,엠에이치테크,부산광역시 강서구 과학산단로369번길 14 (지사동),051-831-5120,25924,절삭가공 및 유사처리업,6,"전기부품, 조선기자재, 친환경선박, 건설재"
3720,연우테크,부산광역시 강서구 미음산단로34번길 11 (구랑동) 한국CRANE,,25924,절삭가공 및 유사처리업,0,기어 및 밸브
3731,영남엔지니어링,부산광역시 강서구 낙동북로138번길 43 (강동동),,25924,절삭가공 및 유사처리업,6,"유압부품, 기계부품, 공작기계부품"
3784,영테크,"부산광역시 강서구 녹산산업북로 241, (송정동,1599-9) (송정동)",051-972-0883,25924,절삭가공 및 유사처리업,9,"배전반, 굴삭기 조립 등"
3790,예성철강(주),부산광역시 강서구 화전산단5로 28(화전동),051-973-2270,25924,절삭가공 및 유사처리업,8,"환봉, 절단가공품"
3801,오산정공,부산광역시 강서구 식만로 275-1 (식만동),051-973-1574,25924,절삭가공 및 유사처리업,6,시추자재
3803,오성기계,부산광역시 강서구 공항앞길85번길 101 (대저2동),051-941-7377,25924,절삭가공 및 유사처리업,3,산업기계부품
3804,오성단조부산사무소,부산광역시 강서구 신호산단3로88번길 35 (신호동),051-972-9041,25924,절삭가공 및 유사처리업,4,프렌지
3810,오션메탈,부산광역시 강서구 과학산단1로 145 (지사동),,25924,절삭가공 및 유사처리업,2,파이프
3814,오토코아,부산광역시 강서구 식만로279번길 197 (식만동),055-333-7875,25924,절삭가공 및 유사처리업,9,자동차부품
3833,용문철강(주),부산광역시 강서구 화전산단5로74번길 24 (화전동),051-831-0141,25924,절삭가공 및 유사처리업,5,철판가공품
3843,우리레이져,부산광역시 강서구 과학산단1로103번길 52 (지사동),051-941-8671,25924,절삭가공 및 유사처리업,9,"제철설비부자재, 조선의장부품"
3900,우진정밀,부산광역시 강서구 화전산단5로98번길 25 (화전동),,25924,절삭가공 및 유사처리업,3,산업기계
3931,원진정공,부산광역시 강서구 녹산산단27로 33 (송정동),051-831-1937,25924,절삭가공 및 유사처리업,3,선박기자재
3935,원창정밀,부산광역시 강서구 낙동북로108번길 56-2 (강동동),051-973-5855,25924,절삭가공 및 유사처리업,1,"볼트,너트"
3938,원테크,부산광역시 강서구 녹산산업중로61번길 11 (송정동),051-941-2450,25924,절삭가공 및 유사처리업,2,기계부품가공
3940,원하이테크,부산광역시 강서구 공항로811번나길 24 (대저2동),051-301-8717,25924,절삭가공 및 유사처리업,2,기계부품
3955,유경정밀,부산광역시 강서구 녹산산단261로88번길 12 (송정동),051-831-2580,25924,절삭가공 및 유사처리업,2,"선반,밀링 임가공"
3959,유림철강,부산광역시 강서구 녹산산단261로59번길 42 (송정동),051-831-4995,25924,절삭가공 및 유사처리업,3,철판절단가공
3978,유일테크,부산광역시 강서구 녹산산업북로313번길 33 (송정동),051-831-0551,25924,절삭가공 및 유사처리업,4,금속가공품
3983,유진볼트공업사,부산광역시 강서구 맥도길415번길 23 (대저2동),051-973-0585,25924,절삭가공 및 유사처리업,3,볼트 등
3994,유창테크,부산광역시 강서구 화전산단5로98번길 9 (화전동),051-311-0678,25924,절삭가공 및 유사처리업,7,공작기계부품
4004,윤테크,부산광역시 강서구 대저중앙로 360-19 (대저1동),051-971-5869,25924,절삭가공 및 유사처리업,4,자동화기계
4037,이천프랜지,부산광역시 강서구 신호산단3로87번길 15(신호동),051-301-1877,25924,절삭가공 및 유사처리업,4,프랜지
4067,일성스틸,부산광역시 강서구 녹산산단27로 153 (송정동),051-973-5858,25924,절삭가공 및 유사처리업,15,플랜지가공
4106,정도금형,부산광역시 강서구 녹산산단261로 78 (송정동),051-831-2615,25924,절삭가공 및 유사처리업,0,자동차부품(볼트)
4144,제이에이티(JAT),부산광역시 강서구 신호산단3로88번길 59(신호동),0502-800-1472,25924,절삭가공 및 유사처리업,2,슬리브
4164,제일테크,부산광역시 강서구 공항로767번다길 30-1 (대저2동),051-317-4363,25924,절삭가공 및 유사처리업,2,산업기계부품
4176,조영정공,부산광역시 강서구 화전산단5로98번길 14 (화전동),051-304-3829,25924,절삭가공 및 유사처리업,1,후렌지등
4190,종합상사통일,부산광역시 강서구 유통단지1로132번길 28 (대저2동),051-317-1178,25924,절삭가공 및 유사처리업,4,선반가공
4232,주식회사 다원티엔티,부산광역시 강서구 가리새2로13번길 10 (생곡동),070-5223-4396,25924,절삭가공 및 유사처리업,29,유압부품 절삭가공
4233,주식회사 다원티엔티,부산광역시 강서구 생곡로 258 (생곡동),070-5223-4396,25924,절삭가공 및 유사처리업,29,유압부품 절삭가공
4288,주식회사 디오메탈,부산광역시 강서구 화전산단2로134번길 9 (화전동),051-931-8048,25924,절삭가공 및 유사처리업,8,배관spool
4315,주식회사 모전기공,부산광역시 강서구 과학산단2로43번길 38 (지사동),051-971-1551,25924,절삭가공 및 유사처리업,78,"소재부품 가공품, 자동차부품"
4499,주식회사 원프렌지,부산광역시 강서구 녹산산업북로 53 (송정동),051-322-0415,25924,절삭가공 및 유사처리업,12,프랜지
4503,주식회사 유광계측,부산광역시 강서구 금호순서길89번가길 46-1(대저2동),051-852-9844,25924,절삭가공 및 유사처리업,4,원형판 제작
4524,주식회사 일진정밀,부산광역시 강서구 녹산산업북로313번길 36 (송정동),051-302-2460,25924,절삭가공 및 유사처리업,21,"산업기계부품, 고압밸브 부품 등"
4543,주식회사 제일레이저,부산광역시 강서구 식만로259번길 2-20 (식만동),051-973-1915,25924,절삭가공 및 유사처리업,15,레이저가공
4549,주식회사 종한,부산광역시 강서구 낙동북로102번길 45 (강동동),051-312-1034,25924,절삭가공 및 유사처리업,1,환봉 절단품
4554,주식회사 지아이티,부산광역시 강서구 미음국제4로 8(미음동),051-973-9174,25924,절삭가공 및 유사처리업,9,전기차배터리부품
4658,주식회사에스에이치메탈,부산광역시 강서구 녹산산단261로73번길 21 (송정동),051-977-2800,25924,절삭가공 및 유사처리업,9,"후렌지 탭, 밸브"
4662,주식회사원진금속,부산광역시 강서구 미음국제5로나길 32 (미음동),051-831-7894,25924,절삭가공 및 유사처리업,5,스테인레스 플라즈마
4672,주찬실업(주),부산광역시 강서구 화전산단5로74번길 34 (화전동),055-314-7970,25924,절삭가공 및 유사처리업,8,"플랜지, 튜브시트, 노즐, 보스"
4729,진보정밀,"부산광역시 강서구 녹산화전로 23, B동 4호 (송정동)",,25924,절삭가공 및 유사처리업,4,"중전기부품, 항공부품"
4741,진성정밀,부산광역시 강서구 신호산단1로 220-9 (신호동),,25924,절삭가공 및 유사처리업,7,풍력관련 단조물 가공외
4750,진양코아,부산광역시 강서구 녹산산업북로 50 (송정동),051-831-7694,25924,절삭가공 및 유사처리업,3,변압기 부품 등
4769,진화기공,부산광역시 강서구 과학산단1로103번길 24 (지사동),,25924,절삭가공 및 유사처리업,3,펌프 전용 부속품(Frame/Wear-ring)
4770,진흥기계,부산광역시 강서구 호계로103번길 41 (죽동동),051-971-4378,25924,절삭가공 및 유사처리업,5,건드릴가공
4781,창녕정밀공업사,부산광역시 강서구 녹산산단77로 47 (송정동),051-302-6139,25924,절삭가공 및 유사처리업,5,볼트 및 플랜지
4789,창신정밀기계,부산광역시 강서구 녹산산단17로 48-20 (송정동),051-971-1735,25924,절삭가공 및 유사처리업,6,"정밀부품, 금형부품 등"
4809,천수정밀공업(주),부산광역시 강서구 미음국제5로나길 15 (미음동),051-317-1535,25924,절삭가공 및 유사처리업,3,선박부품
4820,철옥정밀,부산광역시 강서구 대저중앙로348번길 13 (대저1동),051-303-2291,25924,절삭가공 및 유사처리업,4,자동차부품
4833,청운커팅주식회사,부산광역시 강서구 미음국제5로라길 32(미음동),051-809-8247,25924,절삭가공 및 유사처리업,5,산소절단기구
4837,청정하이텍,부산광역시 강서구 과학산단2로43번길 38(지사동),051-337-7128,25924,절삭가공 및 유사처리업,1,"자동차, 유압부품"
4860,케이디아이,부산광역시 강서구 녹산산업북로 172 (송정동),051-831-5548,25924,절삭가공 및 유사처리업,3,클랜트
4872,케이엔케이테크,부산광역시 강서구 녹산산단262로50번길 28 (송정동),,25924,절삭가공 및 유사처리업,1,조선기자재부품
4932,탑스틸,부산광역시 강서구 녹산산단381로40번길 53 (송정동),051-831-1901,25924,절삭가공 및 유사처리업,6,후렌지 외
4953,태림하이테크,부산광역시 강서구 녹산산단261로23번길 19 (송정동),051-303-0850,25924,절삭가공 및 유사처리업,9,자동차부품 및 밸브
4955,태보정밀,부산광역시 강서구 제도로 975-15 (강동동),,25924,절삭가공 및 유사처리업,2,산업기계부품
4957,태산정밀,부산광역시 강서구 공항로811번나길 22 (대저2동),051-323-9608,25924,절삭가공 및 유사처리업,2,"자동차부품, 육해상플랜지, 금형부품"
4959,태성산업,부산광역시 강서구 녹산산단262로 57 (송정동),,25924,절삭가공 및 유사처리업,0,모터하우징
4986,태영스틸 주식회사,부산광역시 강서구 미음국제4로 47 (미음동),051-941-1460,25924,절삭가공 및 유사처리업,13,철판소재절단
5009,태정테크,부산광역시 강서구 미음국제5로가길 19 (미음동),051-831-0042,25924,절삭가공 및 유사처리업,1,"자동차 부품, 기계 부속"
5021,태화산업,부산광역시 강서구 호계로103번길 7 (죽동동),051-972-9761,25924,절삭가공 및 유사처리업,5,산업기계 부품
5029,태흥메탈(주),부산광역시 강서구 녹산산단382로49번길 40 (송정동),051-325-4261,25924,절삭가공 및 유사처리업,5,"엔진부품,풍력부품"
5046,티엔,부산광역시 강서구 공항로393번길 60-24 (대저2동),051-263-8993,25924,절삭가공 및 유사처리업,2,간판 후램
5049,티엠테크,"부산광역시 강서구 녹산산단382로59번길 53, (송정동 1771-9) (송정동)",,25924,절삭가공 및 유사처리업,1,열 교환기 부품
5062,파이정밀,부산광역시 강서구 미음산단3로 172(미음동),,25924,절삭가공 및 유사처리업,2,"산업기계부품, 선박 엔진등"
5071,퍼스텍,부산광역시 강서구 녹산산단77로22번길 6 (송정동),051-941-6894,25924,절삭가공 및 유사처리업,13,플랜지
5094,피앤피인더스터리,부산광역시 강서구 녹산산업중로 421 (송정동),051-832-8870,25924,절삭가공 및 유사처리업,7,풍력샤프트
5112,하이록코리아(주),부산광역시 강서구 녹산산단27로 92 (송정동) 외 1필지,051-970-0837,25924,절삭가공 및 유사처리업,22,"관이음쇠, 밸브"
5205,한빈테크,부산광역시 강서구 신호산단3로88번길 60 (신호동),051-322-5732,25924,절삭가공 및 유사처리업,3,철재홀
5234,한신기계,부산광역시 강서구 녹산산업북로 54 (송정동),051-832-1097,25924,절삭가공 및 유사처리업,4,기계부품(플랜지)
5280,해동기계,부산광역시 강서구 낙동북로 46-18 (강동동),051-305-3019,25924,절삭가공 및 유사처리업,2,기계부품류
5291,해성정밀,부산광역시 강서구 공항로767번다길 30-2 (대저2동),,25924,절삭가공 및 유사처리업,2,클램프
5328,현승산업,부산광역시 강서구 녹산산단290로 27-17 (송정동),051-831-9795,25924,절삭가공 및 유사처리업,3,관이음쇠 임가공
5329,현승지앤티,부산광역시 강서구 화전산단6로32번길 9 (화전동),051-831-7080,25924,절삭가공 및 유사처리업,29,열교환기 가공
