구군명,제조업체명,대표자,전화번호,업종명,소재지주소,데이터기준일자
북구,(주)아시아산업,김도형,052-260-2889 289-2240,배전반 및 전기자동 제어반 제조업,울산광역시 북구 산성로 48-2 (효문동),2025-11-26
북구,(주)아울,정용훈  임장익,052-716-4700,그 외 기타 특수 목적용 기계 제조업,울산광역시 북구 매곡산업1길 26 (매곡동),2025-11-26
북구,(주)아이셈,박창규,052-281-1372,기체 펌프 및 압축기 제조업 외 2 종,울산광역시 북구 농공단지3길 40 (달천동),2025-11-26
북구,(주)아이제이 달천2공장,최남식,052-294-2295,육상 금속 골조 구조재 제조업 외 1 종,울산광역시 북구 농공단지4길 26 (달천동),2025-11-26
북구,(주)아일,송경도,052-287-7291,금속 절삭기계 제조업,울산광역시 북구 효자로 54 (효문동) 외 6필지,2025-11-26
북구,(주)알파시스템,최광술,052-292-0829,산업용 로봇 제조업 외 5 종,울산광역시 북구 무룡1로 95-1 (연암동) 외 5필지,2025-11-26
북구,(주)에너칸,엄은철,,전기회로 개폐  보호 장치 제조업 외 4 종,울산광역시 북구 효천1길 24(효문동),2025-11-26
북구,(주)에스에이치비,정두열,052-289-8521,자동차 차체용 신품 부품 제조업 외 1 종,울산광역시 북구 염포로 272-1 (효문동),2025-11-26
북구,(주)에이치에스엠,김수열,052-242-2111,스크린 인쇄업 외 6 종,울산광역시 북구 농공단지3길 9 (달천동),2025-11-26
북구,(주)에이피(AP),김종국,052-282-4588,그 외 자동차용 신품 부품 제조업,울산광역시 북구 매곡산업2길 15  에이동 1층(매곡동  (주)대일매곡산업),2025-11-26
북구,(주)에이피피텍,최상식,052-710-5200,그 외 자동차용 신품 부품 제조업 외 3 종,울산광역시 북구 중산산업3길 7 (중산동),2025-11-26
북구,(주)엔사이트,구성영,052-287-1505,그 외 자동차용 신품 부품 제조업,울산광역시 북구 중산산업로 31-7 (중산동),2025-11-26
북구,(주)엘앤씨에프앤씨,김미정,052-269-0078,도시락류 제조업 외 1 종,울산광역시 북구 진장유통로46-6 (진장동),2025-11-26
북구,(주)엠멕,김구환,052-288-6040,그 외 기타 일반 목적용 기계 제조업,울산광역시 북구 무룡로 60-16 (연암동),2025-11-26
북구,(주)엠아이에스,김옥령,052-289-2320,선박 구성 부분품 제조업 외 2 종,울산광역시 북구 송도길 18 (효문동) 외 1필지,2025-11-26
북구,(주)엠피로지스,김구환  박영신,052-289-9400,그 외 기타 일반 목적용 기계 제조업,울산광역시 북구 모듈화산업로 24 (효문동),2025-11-26
북구,(주)여명산업,박귀영,052-292-3242,금속 열처리업,울산광역시 북구 성혜1길 40-7(시례동),2025-11-26
북구,(주)영신전기,조혁진,052-292-1801,배전반 및 전기 자동제어반 제조업,울산광역시 북구 덕곡길16  1층 (천곡동),2025-11-26
북구,(주)영진이엔지,윤영대,,일반용 전기 조명장치 제조업,울산광역시 북구 산성로 40  지식산업센터 7층 703호(효문동),2025-11-26
북구,(주)오성하이테크,신윤성,052-298-0316,자동차용 신품 의자 제조업,울산광역시 북구 농공단지2길 18 (달천동),2025-11-26
북구,(주)오토스,한상권,052-295-3396,주형 및 금형 제조업,울산광역시 북구 매곡산업1길 1(매곡동),2025-11-26
북구,(주)와이오유엔지테크,정학수,052-293-6970,주형 및 금형 제조업,울산광역시 북구 중산산업로 80 (중산동),2025-11-26
북구,(주)용산,전학수,052-287-4646,그 외 자동차용 신품 부품 제조업 외 3 종,울산광역시 북구 무룡로 42 (연암동) 외 4필지,2025-11-26
북구,(주)우리기업,정현기,052-294-9260,그 외 자동차용 신품 부품 제조업,울산광역시 북구 중산산업로 39 (중산동),2025-11-26
북구,(주)우창이엔씨,이진섭,052-292-0951,산업용 냉장 및 냉동장비 제조업 외 1 종,울산광역시 북구 중산산업2길 42 (중산동),2025-11-26
북구,(주)울산목재산업,강삼교,052-295-3100,일반 제재업,울산광역시 북구 약수9길26-13 (중산동),2025-11-26
북구,(주)유니테크,이성호,031-495-8072,자동차 차체용 신품 부품 제조업,울산광역시 북구 매곡산업1길 20 (매곡동),2025-11-26
북구,(주)유명,김종배,052-210-9900,산업용 로봇 제조업,울산광역시 북구 염포로 307 (효문동),2025-11-26
북구,(주)유성테크,김대현,052-289-5657,배전반 및 전기 자동제어반 제조업,울산광역시 북구 명촌7길37 (명촌동 유성테크),2025-11-26
북구,(주)유엔아이홀딩스,김태수,,그 외 자동차용 신품 부품 제조업 외 3 종,울산광역시 북구 농공단지4길 31 (달천동),2025-11-26
북구,(주)유즈 이노베이션,이상언,052-291-3422,배전반 및 전기 자동제어반 제조업 외 1 종,울산광역시 북구 농공단지4길 40  가동 (달천동  대성전기산업(주)),2025-11-26
북구,(주)유창로보텍,황명숙,052-282-7903,산업용 로봇 제조업,울산광역시 북구 농공단지3길 30 (달천동),2025-11-26
북구,(주)윤영테크,이종윤,052-256-5601,자동차용 금속 압형제품 제조업 외 2 종,울산광역시 북구 모듈화산업로 47 (효문동),2025-11-26
북구,(주)이로시스,이호,070-8290-2538,산업용 로봇 제조업,울산광역시 북구 농공단지2길 22 (달천동  대성테크닉),2025-11-26
북구,(주)인터맥,천성관,052-246-9821,그 외 기타 일반 목적용 기계 제조업,울산광역시 북구 중산산업로 31-7 (중산동),2025-11-26
북구,(주)일맥,배경아,052-292-7774,자동차 구조 및 장치 변경업  외 1 종,울산광역시 북구 매곡산업4길 55 (매곡동),2025-11-26
북구,(주)일신에너지,박동근,052-700-3007,그 외 자동차용 신품 부품 제조업 외 3 종,울산광역시 북구 중산산업2길 66(중산동  (주)일신하이텍),2025-11-26
북구,(주)일신테크,심규훈,052-288-6400,기타 가공 공작기계 제조업,울산광역시 북구 농공단지5길 4 (달천동) 외 1필지,2025-11-26
북구,(주)일신테크,심규훈,052-288-6400,기타 가공 공작기계 제조업,울산광역시 북구 매곡산업1길 9 (매곡동),2025-11-26
북구,(주)일신하이텍,박동근 ,052-286-5002,산업용 트럭 및 적재기 제조업 외 4 종,울산광역시 북구 중산산업2길 66 (중산동),2025-11-26
북구,(주)정민에스엠씨,오해윤,052-281-1470,운송장비 조립용 플라스틱제품 제조업 외 2 종,울산광역시 북구 농공단지4길 50 (달천동),2025-11-26
북구,(주)정산,김석환,052-700-7047,비동력식 수공구 제조업 외 1 종,울산광역시 북구 진장동 707-3번지,2025-11-26
북구,(주)제국전기,배재국,052-296-3772,배전반 및 전기 자동제어반 제조업,울산광역시 북구 원연암2길 39 (연암동  효덕산업) (총 6 필지) 외 5필지,2025-11-26
북구,(주)제영에스엠티,차유정,052-298-0314,자동차용 신품 의자 제조업,울산광역시 북구 농공단지2길 18 (달천동),2025-11-26
북구,(주)제일기연,박진삼,052-293-7337,기타 가공 공작기계 제조업,울산광역시 북구 중산산업로 64 (중산동),2025-11-26
북구,(주)젬스,이동서,052-289-3390,배전반 및 전기 자동제어반 제조업,울산광역시 북구 산성로 40  지식산업센터 712호 (효문동),2025-11-26
북구,(주)지니테크,이희진,052-276-9490,기타 구조용 금속제품 제조업,울산광역시 북구 염포로 260-15 (효문동),2025-11-26
북구,(주)지산미디어통신,이남훈,052-287-9905,기기용 자동 측정 및 제어장치 제조업 외 3 종,울산광역시 북구 산성로 40  지식산업센터 1동 8층 822 (효문동),2025-11-26
북구,(주)지테크,조현덕,052-283-0093,그 외 자동차용 신품 부품 제조업 외 3 종,울산광역시 북구 모듈화산업로 50 (효문동),2025-11-26
북구,(주)진보이엔씨,정의성,052-289-8882,배전반 및 전기 자동제어반 제조업,울산광역시 북구 효천1길 24 (효문동),2025-11-26
북구,(주)진양방화문,황귀옥,052-288-8252,금속 문  창  셔터 및 관련제품 제조업,울산광역시 북구 진장동 926-4번지 외 1필지,2025-11-26
북구,(주)진우ENG,고형찬  고형철,052-289-4516,그 외 기타 분류 안된 금속 가공 제품 제조업 외 1 종,울산광역시 북구 효자로 130 (연암동),2025-11-26
북구,(주)진우공업,고원득,052-288-1551,자동차 차체용 신품 부품 제조업,울산광역시 북구 모듈화산업로 71 (효문동),2025-11-26
북구,(주)진우공업,고원득,052-288-1551,자동차 차체용 신품 부품 제조업 외 2 종,울산광역시 북구 책골길 23-2 (연암동  구유일산업),2025-11-26
북구,(주)진우제이아이에스,고원춘,052-288-1551,자동차 차체용 신품 부품 제조업 외 1 종,울산광역시 북구 모듈화산업로 109 (효문동),2025-11-26
북구,(주)진우제이아이에스,고원춘,052-288-1551,자동차 차체용 신품 부품 제조업,울산광역시 북구 모듈화산업로 109 (효문동),2025-11-26
북구,(주)진웅,김충석,052-286-4102,그 외 자동차용 신품 부품 제조업 외 4 종,울산광역시 북구 매곡산업3길 17 (매곡동  진웅엠피아),2025-11-26
북구,(주)진웅엠에스,김충석,052-286-4102,건설 및 채광용 기계장비 제조업,울산광역시 북구 매곡산업3길 17 (매곡동),2025-11-26
북구,(주)진웅이앤지,김춘근,052-286-8281,건설 및 채광용 기계장비 제조업,울산광역시 북구 매곡산업3길 17 (매곡동),2025-11-26
북구,(주)창흥엔지니어링,박두철,052-288-9929,배전반 및 전기 자동제어반 제조업,울산광역시 북구 매곡산업로 49-51  D동 (매곡동),2025-11-26
북구,(주)천하엔지니어링,이종문,052-287-3927,전기회로 접속장치 제조업,울산광역시 북구 염포로 238-8 (효문동),2025-11-26
북구,(주)청림엔지니어링,강칠희,052-287-4203,그 외 기타 일반 목적용 기계 제조업 외 1 종,울산광역시 북구 중산산업2길 36 (중산동),2025-11-26
북구,(주)청우아이엔애스,박상협,052-271-5102,벽 및 바닥 피복용 플라스틱 제품 제조업 외 1 종,울산광역시 북구 농공단지1길 77 (달천동  나재공업),2025-11-26
북구,(주)청호산업,이채호,052-282-8861,건설 및 채광용 기계장비 제조업,울산광역시 북구 농공단지5길 22 (달천동),2025-11-26
북구,(주)칸엔지니어링,김상림,052-209-0220,그 외 기타 특수 목적용 기계 제조업,울산광역시 북구 농공단지1길 32-8  청년창업지원센터 104호 (달천동),2025-11-26
북구,(주)캄리,이명희,052-221-6091(~4),설치용 및 위생용 플라스틱제품 제조업,울산광역시 북구 산성로 40  지식산업센터 819호 (효문동),2025-11-26
북구,(주)케이알오토,박철환,052-911-0888,자동차 차체용 신품 부품 제조업,울산광역시 북구 효산1길 19 (효문동  (주)광명기전),2025-11-26
북구,(주)켐프,전창일,052-289-1155 070-7860-8680,도장 및 기타 피막처리업 외 1 종,울산광역시 북구 효문2로87 (효문동),2025-11-26
북구,(주)태양엔진,김춘미,052-288-8991,자동차 재제조 부품 제조업,울산광역시 북구 매곡산업4길 66 (매곡동),2025-11-26
북구,(주)태원,김종호,052-287-0834,자동차 차체용 신품 부품 제조업 외 1 종,울산광역시 북구 모듈화산업로 251 (연암동),2025-11-26
북구,(주)태화로직스,전철진,052-287-7552,자동차 엔진용 신품 부품 제조업,울산광역시 북구 매곡산업로 15 (매곡동),2025-11-26
북구,(주)티에이치엔,이광연  채승훈,052-294-6192,자동차용 신품 전기장치 제조업 외 1 종,울산광역시 북구 매곡산업2길 13 (매곡동  동해전장(주)),2025-11-26
북구,(주)티와이씨,이덕순,052-282-2880,기타 가공 공작기계 제조업,울산광역시 북구 매곡산업1길 11 (매곡동),2025-11-26
북구,(주)포커스,김기영,052-292-0850,자동차 차체용 신품 부품 제조업 외 1 종,울산광역시 북구 이화산업1길 10 (중산동),2025-11-26
북구,(주)푸른세상,서재호,052-247-6210,근무복  작업복 및 유사의복 제조업 외 6 종,울산광역시 북구 농공단지4길 58 3층 (달천동),2025-11-26
북구,(주)피앤테크,정규홍,052-292-4612,주형 및 금형 제조업,울산광역시 북구 매곡산업로 35  자동차부품혁신센터협업혁신관 A 1 (매곡동),2025-11-26
북구,(주)피엔디,유정욱,052-265-8550,교통 신호장치 제조업 외 2 종,울산광역시 북구 명촌7길 15 (명촌동),2025-11-26
북구,(주)하나로보텍,임승훈,052-294-9575,배전반 및 전기 자동제어반 제조업 ,울산광역시 북구 수동2길 5 (호계동),2025-11-26
북구,(주)한강운수,강용택,052-272-2423,자동차 엔진용 신품 부품 제조업,울산광역시 북구 중산산업3길 4 (중산동),2025-11-26
북구,(주)한국몰드,고일주,052-282-3737,주형 및 금형 제조업 외 2 종,울산광역시 북구 매곡산업1길 21 (매곡동  (주)HK몰드),2025-11-26
북구,(주)한국전기상사,김경범,052-266-0900,배전반 및 전기 자동제어반 제조업,울산광역시 북구 산성로 111 (효문동),2025-11-26
북구,(주)한빛케이에스이,김회곤,052-219-5812,전동기 및 발전기 제조업,울산광역시 북구 중산산업1길 17 (중산동),2025-11-26
북구,(주)한빛케이에스이,김회곤,052-219-5812,전동기 및 발전기 제조업,울산광역시 북구 중산산업1길 19 (중산동),2025-11-26
북구,(주)한일환경테크,이중설,052-224-0211,배전반 및 전기 자동제어반 제조업 외 4 종,울산광역시 북구 산성로 40   지식산업센터 513호 (효문동),2025-11-26
북구,(주)합성기업,한승협,052-287-8808,강관 제조업 외 1 종,울산광역시 북구 중산산업3길 12 (중산동),2025-11-26
북구,(주)합성기업,한승협,052-287-8808,자동차 엔진용 신품 부품 제조업 외 1종,울산광역시 북구 중산산업3길 12 (중산동),2025-11-26
북구,(주)현대공업,강현석 백상열,052-276-1900,자동차용 신품 의자 제조업,울산광역시 북구 매곡산업5길 28 (매곡동),2025-11-26
