회사명,업종명,생산품,주소,연락처,출처파일
(주)미림씨스콘,그 외 기타 전자부품 제조업 외 1 종,,"경기도 성남시 중원구 사기막골로 124, 비즈동 B1층 B108 (상대원동, SKⓝ테크노파크) 외 4필지",031-776-2288,경기도 성남시_업체_및_공장등록_현황_20260309.csv
(주)삼영에스앤씨,그 외 기타 전자부품 제조업 외 1 종,,경기도 성남시 중원구 사기막골로9번길 16 (상대원동),031-741-1830,경기도 성남시_업체_및_공장등록_현황_20260309.csv
(주)쓰리에치코퍼레이션,그 외 기타 전자부품 제조업 외 1 종,,"경기도 성남시 중원구 사기막골로45번길 14,(상대원동, 성남 우림 라이온스밸리) B동 16층 1610호",031-721-0740,경기도 성남시_업체_및_공장등록_현황_20260309.csv
(주)아이에스시,그 외 기타 전자부품 제조업 외 1 종,,"경기도 성남시 중원구 갈마치로 215, (상대원동, 금강펜테리움IT타워) A동 6층 601호 외 16필지",031-777-7675,경기도 성남시_업체_및_공장등록_현황_20260309.csv
(주)아이플라이,그 외 기타 전자부품 제조업 외 1 종,,"경기도 성남시 중원구 둔촌대로 545, 14층 1407호(상대원동, 한라시그마밸리) 14층 1407호 외 4필지",031-733-9140,경기도 성남시_업체_및_공장등록_현황_20260309.csv
(주)아폴로테크,그 외 기타 전자부품 제조업 외 1 종,,"경기도 성남시 중원구 사기막골로62번길 37, B101호 (상대원동, 스타타워) B101호",031-778-6336,경기도 성남시_업체_및_공장등록_현황_20260309.csv
(주)엠테크놀로지,그 외 기타 전자부품 제조업 외 1 종,,경기도 성남시 중원구 사기막골로62번길 12 (상대원동),031-745-8505,경기도 성남시_업체_및_공장등록_현황_20260309.csv
(주)오케이씨,그 외 기타 전자부품 제조업 외 1 종,,"경기도 성남시 중원구 사기막골로 124, 비즈동 B3층 B311호 (상대원동)",031-776-2777,경기도 성남시_업체_및_공장등록_현황_20260309.csv
(주)우정하이텍,그 외 기타 전자부품 제조업 외 1 종,,"경기도 성남시 중원구 둔촌대로 537, 9층 903-1 (상대원동, 쌍용IT트윈타워 A동)",031-736-0162,경기도 성남시_업체_및_공장등록_현황_20260309.csv
(주)이에스지오,그 외 기타 전자부품 제조업 외 1 종,,"경기도 성남시 중원구 사기막골로 124, 테크동 5층 509 (상대원동, SK엔테크노파크)",02-409-0660,경기도 성남시_업체_및_공장등록_현황_20260309.csv
(주)이큐이엔지,그 외 기타 전자부품 제조업 외 1 종,,"경기도 성남시 중원구 둔촌대로 531, 1층 101호(상대원동, 쌍용IT트윈타워 B동) 1층 101호 외 3필지",031-749-8913,경기도 성남시_업체_및_공장등록_현황_20260309.csv
(주)재팬레이저,그 외 기타 전자부품 제조업 외 1 종,,"경기도 성남시 중원구 사기막골로62번길 37, 2층 207 (상대원동, 스타타워 아파트형공장)",031-8018-5080,경기도 성남시_업체_및_공장등록_현황_20260309.csv
(주)제이케이물산,그 외 기타 전자부품 제조업 외 1 종,,"경기도 성남시 중원구 둔촌대로 474, 10층 1010 (상대원동, 선텍시티아파트형공장)",070-7783-0961,경기도 성남시_업체_및_공장등록_현황_20260309.csv
(주)카라한제3공장,그 외 기타 전자부품 제조업 외 1 종,,"경기도 성남시 중원구 갈마치로 215, (상대원동, 금강펜테리움IT타워) A동 2층 203호",031-733-8788,경기도 성남시_업체_및_공장등록_현황_20260309.csv
(주)태성전자,그 외 기타 전자부품 제조업 외 1 종,,경기도 성남시 중원구 갈마치로244번길 31 (상대원동) 현대아이밸리 5층 501호,031-744-5911,경기도 성남시_업체_및_공장등록_현황_20260309.csv
(주)퓨처하이테크,그 외 기타 전자부품 제조업 외 1 종,,"경기도 성남시 중원구 둔촌대로 388, 5층 503호 (상대원동, 크란츠 테크노), 504호, 505호 외 2필지",031-777-8484,경기도 성남시_업체_및_공장등록_현황_20260309.csv
(주)흥진이엔텍,그 외 기타 전자부품 제조업 외 1 종,,"경기도 성남시 중원구 사기막골로 124,(상대원동, SKn테크노파크) 테크동 2층 209호",,경기도 성남시_업체_및_공장등록_현황_20260309.csv
IS.TECH,그 외 기타 전자부품 제조업 외 1 종,,경기도 성남시중원구 상대원동 5445번지 우림라이온스밸리3차 7층 703,031-720-5405,경기도 성남시_업체_및_공장등록_현황_20260309.csv
동신코퍼레이션,그 외 기타 전자부품 제조업 외 1 종,,"경기도 성남시 중원구 둔촌대로 388, 15층 1512호 (상대원동, 크란츠 테크노)",031-742-9254,경기도 성남시_업체_및_공장등록_현황_20260309.csv
두성플렉스,그 외 기타 전자부품 제조업 외 1 종,,"경기도 성남시 중원구 둔촌대로 484, 6층 604 (상대원동, SICOX TOWER), 605 외 1필지",031-777-9907,경기도 성남시_업체_및_공장등록_현황_20260309.csv
룩씨스(주),그 외 기타 전자부품 제조업 외 1 종,,"경기도 성남시 중원구 둔촌대로 474, 1층 102호 (상대원동, 선텍시티아파트형공장) 외 1필지",031-777-1540,경기도 성남시_업체_및_공장등록_현황_20260309.csv
마하시스,그 외 기타 전자부품 제조업 외 1 종,,경기도 성남시 중원구 갈마치로 234 (상대원동) SK아파트형공장 2층 210호,031-736-7331,경기도 성남시_업체_및_공장등록_현황_20260309.csv
부영물산,그 외 기타 전자부품 제조업 외 1 종,,"경기도 성남시 중원구 둔촌대로 484, 9층 914호 (상대원동, SICOX TOWER)",031-777-9161,경기도 성남시_업체_및_공장등록_현황_20260309.csv
샤인텍,그 외 기타 전자부품 제조업 외 1 종,,"경기도 성남시 중원구 사기막골로62번길 33, 11층 1150호(상대원동) 11층 1150호 외 1필지",031-732-7450,경기도 성남시_업체_및_공장등록_현황_20260309.csv
시노텍코리아(주),그 외 기타 전자부품 제조업 외 1 종,,"경기도 성남시 중원구 사기막골로 148, 6층 606호 (상대원동) 6층 606호 외 1필지",031-745-1472,경기도 성남시_업체_및_공장등록_현황_20260309.csv
아이비코리아(유),그 외 기타 전자부품 제조업 외 1 종,,"경기도 성남시 중원구 둔촌대로 474, 9층 910 (상대원동, 선텍시티아파트형공장) 외 2필지",031-777-2200,경기도 성남시_업체_및_공장등록_현황_20260309.csv
에스엠테크,그 외 기타 전자부품 제조업 외 1 종,,"경기도 성남시 중원구 둔촌대로 531, 5층 501 (상대원동, 쌍용IT트윈타워 B동)",031-602-9633,경기도 성남시_업체_및_공장등록_현황_20260309.csv
연우실업,그 외 기타 전자부품 제조업 외 1 종,,경기도 성남시 중원구 둔촌대로 474 (상대원동) 8층 805호,,경기도 성남시_업체_및_공장등록_현황_20260309.csv
우신테크,그 외 기타 전자부품 제조업 외 1 종,,"경기도 성남시 중원구 사기막골로 177, B2층 B203호 (상대원동, 금강하이테크밸리)",031-777-5363,경기도 성남시_업체_및_공장등록_현황_20260309.csv
중앙전자의료기,그 외 기타 전자부품 제조업 외 1 종,,"경기도 성남시 중원구 갈마치로288번길 24, 5층 503호 일부 (상대원동, 노벨아파트형공장) 외 1필지",031-748-5126,경기도 성남시_업체_및_공장등록_현황_20260309.csv
지엔이텍(주),그 외 기타 전자부품 제조업 외 1 종,,"경기도 성남시 중원구 갈마치로244번길 31, 현대아이밸리 1층 105 (상대원동)",070-8270-3813,경기도 성남시_업체_및_공장등록_현황_20260309.csv
태원전선,그 외 기타 전자부품 제조업 외 1 종,,"경기도 성남시 중원구 둔촌대로 555, 10층 1013 (상대원동, 선일테크노피아)",031-748-1256,경기도 성남시_업체_및_공장등록_현황_20260309.csv
포스텍(주),그 외 기타 전자부품 제조업 외 1 종,,"경기도 성남시 중원구 둔촌대로 555, 8층 811 (상대원동, 선일테크노피아)",031-743-9727,경기도 성남시_업체_및_공장등록_현황_20260309.csv
한국바이브로(주),그 외 기타 전자부품 제조업 외 1 종,,"경기도 성남시 중원구 사기막골로 137, 9층 901호 (상대원동, 중앙인더스피아5차)",031-777-3760,경기도 성남시_업체_및_공장등록_현황_20260309.csv
(주)씨에스에너텍,그 외 기타 전자부품 제조업 외 1 종,,"경기도 성남시 분당구 판교로228번길 15, 3층 (삼평동, 판교세븐벤처밸리1)",031-622-3338,경기도 성남시_업체_및_공장등록_현황_20260309.csv
경진몰딩,그 외 기타 전자부품 제조업 외 1 종,,경기도 성남시 수정구 수정북로 50 (태평동),031-753-1557,경기도 성남시_업체_및_공장등록_현황_20260309.csv
미래텍,그 외 기타 전자부품 제조업 외 1 종,,"경기도 성남시 분당구 구미로9번길 17, 406호 일부 (구미동, 광림빌딩)",031-781-7402,경기도 성남시_업체_및_공장등록_현황_20260309.csv
(주)비더블유아이티,그 외 기타 전자부품 제조업,,"경기도 성남시 중원구 둔촌대로 484, 3층 302 일부 (상대원동)",,경기도 성남시_업체_및_공장등록_현황_20260309.csv
(주)삼영에스앤씨 제2공장,그 외 기타 전자부품 제조업,,경기도 성남시 중원구 둔촌대로 446 (상대원동),031-7410-1830,경기도 성남시_업체_및_공장등록_현황_20260309.csv
(주)스마트바이,그 외 기타 전자부품 제조업,,"경기도 성남시 중원구 사기막골로 164,(상대원동) A동 2층 201호 외 3필지",031-717-5876,경기도 성남시_업체_및_공장등록_현황_20260309.csv
(주)스위브,그 외 기타 전자부품 제조업,,경기도 성남시 중원구 둔촌대로 449 (상대원동) B1층 B104호,031-733-1882,경기도 성남시_업체_및_공장등록_현황_20260309.csv
(주)씨엔아이티,그 외 기타 전자부품 제조업,,"경기도 성남시 중원구 사기막골로 52, 3층 308 (상대원동)",031-737-4690,경기도 성남시_업체_및_공장등록_현황_20260309.csv
(주)아이알휴먼테크,그 외 기타 전자부품 제조업,,"경기도 성남시 중원구 갈마치로 234, 9층 903 일부 (상대원동)",070-4829-8851,경기도 성남시_업체_및_공장등록_현황_20260309.csv
(주)에스와이테크,그 외 기타 전자부품 제조업,,경기도 성남시 중원구 갈마치로 214-1 (상대원동),031-731-0638,경기도 성남시_업체_및_공장등록_현황_20260309.csv
(주)유니락서비스,그 외 기타 전자부품 제조업,,"경기도 성남시 중원구 사기막골로 124, 테크동 9층 913 (상대원동, SKⓝ테크노파크)",1644-3235,경기도 성남시_업체_및_공장등록_현황_20260309.csv
(주)유로파이앤씨,그 외 기타 전자부품 제조업,,"경기도 성남시 중원구 사기막골로 99, 8층 B806호(상대원동) 8층 B806호 외 2필지",031-732-4567,경기도 성남시_업체_및_공장등록_현황_20260309.csv
(주)인투아이피,그 외 기타 전자부품 제조업,,"경기도 성남시 중원구 사기막골로45번길 14,(상대원동, 성남 우림 라이온스밸리) A동 19층 1907호",031-8018-2020,경기도 성남시_업체_및_공장등록_현황_20260309.csv
(주)제이텍 제3공장,그 외 기타 전자부품 제조업,,"경기도 성남시 중원구 사기막골로 99, 4층 407호  (상대원동) 4층 407호",031-697-8244,경기도 성남시_업체_및_공장등록_현황_20260309.csv
(주)케이코어텍,그 외 기타 전자부품 제조업,,"경기도 성남시 중원구 둔촌대로 449, 7층 704호 (상대원동, 중앙인더스피아) 7층 704호",031-731-3330,경기도 성남시_업체_및_공장등록_현황_20260309.csv
나눔시스템,그 외 기타 전자부품 제조업,,"경기도 성남시 중원구 사기막골로62번길 33, 6층 624호(상대원동) 6층 624호",,경기도 성남시_업체_및_공장등록_현황_20260309.csv
뉴그린코리아,그 외 기타 전자부품 제조업,,"경기도 성남시 중원구 둔촌대로457번길 27 (상대원동, 성남 우림 라이온스밸리 1차) B2층 208호",031-743-3956,경기도 성남시_업체_및_공장등록_현황_20260309.csv
대일하이텍,그 외 기타 전자부품 제조업,,"경기도 성남시 중원구 사기막골로62번길 37, 11층 1108 (상대원동, 스타타워 아파트형공장)",031-8018-5736,경기도 성남시_업체_및_공장등록_현황_20260309.csv
디에이큐시스템(주),그 외 기타 전자부품 제조업,,"경기도 성남시 중원구 둔촌대로457번길 27, 우림라이온스밸리1차 9층 913 (상대원동) 9층 913호 외 1필지",031-737-2018,경기도 성남시_업체_및_공장등록_현황_20260309.csv
밸류플러스테크놀러지(주),그 외 기타 전자부품 제조업,,"경기도 성남시 중원구 사기막골로 164, A동 5층 503 (상대원동) 외 2필지",031-717-5876,경기도 성남시_업체_및_공장등록_현황_20260309.csv
봉원정보통신,그 외 기타 전자부품 제조업,,"경기도 성남시 중원구 둔촌대로 484, 3층 302 (상대원동, SICOX TOWER)",031-732-0911,경기도 성남시_업체_및_공장등록_현황_20260309.csv
봉원정보통신 제2공장,그 외 기타 전자부품 제조업,,"경기도 성남시 중원구 둔촌대로 545, 14층 1410호(상대원동, 한라시그마밸리) 14층 1410호 외 1필지",031-732-0911,경기도 성남시_업체_및_공장등록_현황_20260309.csv
성문전자(주),그 외 기타 전자부품 제조업,,경기도 성남시 중원구 순환로 112 (상대원동),031-740-4800,경기도 성남시_업체_및_공장등록_현황_20260309.csv
아이알테크(주),그 외 기타 전자부품 제조업,,"경기도 성남시 중원구 사기막골로 124, 비즈동 12층 1209 (상대원동, SKⓝ테크노파크)",031-776-0235,경기도 성남시_업체_및_공장등록_현황_20260309.csv
