회사명,업종명,생산품,주소,연락처,출처파일
CS테크,주형 및 금형 제조업 외 1 종,"사출금형, 금형, 자동차부품 임가공","대구광역시 달서구 성서서로25안길 38, (2차단지 8B 3-5L) (갈산동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
D.L.P,절삭가공 및 유사처리업,기계부품,대구광역시 북구 노원로25길 63 (노원동3가),,대구광역시_산업단지 기업 등록현황_20250707.csv
DH샵,자동차 전문 수리업,썬팅,대구광역시 서구 국채보상로 21 (이현동) 외 2필지,,대구광역시_산업단지 기업 등록현황_20250707.csv
DK산업,그 외 기타 금속가공업,기계부품,대구광역시 북구 노원로9길 66-8 (노원동3가),,대구광역시_산업단지 기업 등록현황_20250707.csv
E/L산업,그 외 기타 전자부품 제조업 외 1 종,승강기 리밋트 스위치,"대구광역시 북구 검단로 135, 104동 2층 203 (검단동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
ECO전착,도장 및 기타 피막처리업,부품전착도장,"대구광역시 달서구 달서대로95길 111, (3차단지 79B 3-2L) (호산동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
GA테크,절삭가공 및 유사처리업,기계부품제작,"대구광역시 달서구 성서동로 51-7, (2차 42B 14L) (월암동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
H.D.T(에이치디티),그 외 기타 금속가공업,농기계부품,"대구광역시 달서구 호산로 71, 3차단지 62-1B 10L (파호동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
HD현대마린엔진(주),기타 기관 및 터빈 제조업,조선및디젤엔진부품,"대구광역시 달서구 달서대로 533, HD현대마린엔진(주)(호산동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
J.M테크,절삭가공 및 유사처리업,기계부품가공,"대구광역시 달서구 성서로 229, 2F층 A203호(갈산동) 2F층 A203호",,대구광역시_산업단지 기업 등록현황_20250707.csv
JBM모터스,중고 자동차 판매업,중고차,"대구광역시 서구 문화로 37, 310호 (이현동, M-world)",,대구광역시_산업단지 기업 등록현황_20250707.csv
JIDE(제이아이디이),주형 및 금형 제조업,자동차부품 및 금형제품,대구광역시 북구 팔달북로11길 18 (노원동3가),,대구광역시_산업단지 기업 등록현황_20250707.csv
JS산업,선철주물 주조업,선박 및 내연기관부품,대구광역시 북구 팔달로1길 68 (노원동3가),,대구광역시_산업단지 기업 등록현황_20250707.csv
JY테크,절삭가공 및 유사처리업,"자동화금형기계부품, 자동화설비",대구광역시 북구 3공단로 93-1 (노원동3가),,대구광역시_산업단지 기업 등록현황_20250707.csv
K.B테크,금속 열처리업,열처리,대구광역시 북구 3공단로33길 8 (노원동3가),,대구광역시_산업단지 기업 등록현황_20250707.csv
KAM TEC,비주거용 건물 임대업,휴대폰부품,"대구광역시 달서구 성서공단북로 341, 1차단지 36B 10-4L (갈산동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
KD테크,농업 및 임업용 기계 제조업,자동차 농기계부품,대구광역시 서구 와룡로87길 30 (이현동),,대구광역시_산업단지 기업 등록현황_20250707.csv
KD플랜트,액체 여과기 제조업 외 1 종,"혼합기,켄베이어부품","대구광역시 달서구 성서로 229, 성서지식산업센터동 2층 208 (갈산동) 성서지식산업센터동 2층 208호",,대구광역시_산업단지 기업 등록현황_20250707.csv
Laser Top(레이저 탑),절삭가공 및 유사처리업,"기계부품, 산업기계 커버, 물류 이송장치","대구광역시 달서구 달구벌대로232길 47, 제2동 제1호 (1차단지 67B 3L)(신당동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
P&J트레이딩(주),전기용 기계.장비 및 관련 기자재 도매업 외 2 종,전자부품,대구광역시 서구 문화로7길 32-1 (이현동),,대구광역시_산업단지 기업 등록현황_20250707.csv
SH프라임,그 외 기타 금속가공업,바렐(자동차 헤드라이트용 부품),"대구광역시 달서구 성서공단북로 213, 1차단지 71B 9L(신당동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
Y&T파워텍(주) PM사업부,자동차 엔진용 신품 부품 제조업 외 1 종,"밸브가이드,밸브시트",대구광역시 달서구 달서대로 552 (신당동),,대구광역시_산업단지 기업 등록현황_20250707.csv
YD정밀,자동차용 신품 동력전달장치 제조업 외 1 종,"자동차 미션부품 및 기타부품, 클러치허브","대구광역시 달성군 구지면 달성2차2로 13, (달성2차 21B 12L)",,대구광역시_산업단지 기업 등록현황_20250707.csv
wens(웬스),기타 무선 통신장비 제조업 외 3 종,전기식진단및요법기기,"대구광역시 동구 율암로 149-40, (41059) (주)대류 (상매동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
가야테크,자동차용 신품 조향장치 및 현가 장치 제조업,프레스품,대구광역시 달성군 구지면 달성2차4로 28,,대구광역시_산업단지 기업 등록현황_20250707.csv
가온,금속 절삭기계 제조업,공작기계부품,"대구광역시 달서구 성서로 229,  (갈산동) A동 1F층 A104호",,대구광역시_산업단지 기업 등록현황_20250707.csv
갑진테크,주형 및 금형 제조업 외 1 종,자동차금형부품,대구광역시 북구 검단공단로 22-18 (검단동),,대구광역시_산업단지 기업 등록현황_20250707.csv
강동기계,그 외 자동차용 신품 부품 제조업 외 3 종,자동차부품및오토바이부속,대구광역시 북구 3공단로 84-35 (노원동3가),,대구광역시_산업단지 기업 등록현황_20250707.csv
강원정밀,그 외 기타 분류 안된 금속 가공 제품 제조업,감시카케라부품,"대구광역시 달서구 성서로24길 29-18, (2차 40B 1L) (월암동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
강진정공,자동차 엔진용 신품 부품 제조업 외 1 종,자동차부품(파워펌프),"대구광역시 달서구 성서공단로35길 42, (2차단지 10-1/1) 1동 1층 117호 (갈산동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
거림산업,액정 표시장치 제조업,LCD PDP용부품,"대구광역시 달서구 호산동로 13, (3차단지 107B 18L) (호림동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
거림테크(주),그 외 기타 전자부품 제조업 외 3 종,LCD PDP,"대구광역시 달서구 호산동로 13, (3차단지 107B 18L) (호림동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
거림테크(주),그 외 기타 전자부품 제조업,전자접속카드,"대구광역시 달서구 성서4차첨단로 171,4차단지 4B 3L (4차단지 4B 3L) (월암동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
거성정공(주),그 외 자동차용 신품 부품 제조업 외 3 종,자동차부품,"대구광역시 북구 노원로 93-6, 182-7 (노원동3가)",,대구광역시_산업단지 기업 등록현황_20250707.csv
거성정공(주),그 외 자동차용 신품 부품 제조업,엔진클러치,"대구광역시 달서구 성서공단북로5길 29, 3차 62B 14L (파호동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
거원TS,트레일러 및 세미트레일러 제조업,자동차트레일러부분품,대구광역시 달성군 구지면 국가산단대로33길 240,,대구광역시_산업단지 기업 등록현황_20250707.csv
건영산업(주),그 외 자동차용 신품 부품 제조업 외 3 종,자동차부품,대구광역시 북구 팔달북로 14 (노원동3가),,대구광역시_산업단지 기업 등록현황_20250707.csv
건영산업(주),그 외 자동차용 신품 부품 제조업 외 3 종,자동차부품,대구광역시 북구 3공단로10길 33-1 (노원동3가),,대구광역시_산업단지 기업 등록현황_20250707.csv
건영산업(주),그 외 자동차용 신품 부품 제조업 외 3 종,자동차 완충장치,대구광역시 북구 3공단로10길 39 (노원동3가),,대구광역시_산업단지 기업 등록현황_20250707.csv
건영산업(주)노원지점,그 외 자동차용 신품 부품 제조업 외 3 종,자동차부품,대구광역시 북구 노원로1길 33 (노원동3가),,대구광역시_산업단지 기업 등록현황_20250707.csv
건호테크,절삭가공 및 유사처리업,기계부품,대구광역시 북구 노원로9길 63-7(노원동3가),,대구광역시_산업단지 기업 등록현황_20250707.csv
건화부품,비주거용 건물 임대업,자동차부품,"대구광역시 달서구 성서로64길 9, (1차단지 38B 7L) (갈산동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
경남도금,도금업,자동차부품도금,"대구광역시 달서구 성서로64길 26, (1차단지 36B 6-4L) (갈산동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
경도ENG,절삭가공 및 유사처리업,자동차 부품,"대구광역시 달서구 성서공단로 278, (2차단지 28B 10L) (월암동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
경동ENG,절삭가공 및 유사처리업,공작기계부품,대구광역시 북구 3공단로 184-7 (노원동3가),,대구광역시_산업단지 기업 등록현황_20250707.csv
경동기업,자동차용 금속 압형제품 제조업 외 1 종,"자동차부품, 철 가공","대구광역시 북구 검단로31길 66-18, 11동 (검단동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
경동모터스,중고 자동차 판매업,중고 자동차 매매,"대구광역시 서구 문화로 37, 606호 (이현동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
경동카부분정비,자동차 종합 수리업,카서비스,대구광역시 서구 문화로 37 (이현동) M-world 지하2층 정비공장 13호,,대구광역시_산업단지 기업 등록현황_20250707.csv
경동테크,비주거용 건물 임대업,부품가공,"대구광역시 달서구 성서공단로39길 27, 뉴비젼지식산업센터 206호 (갈산동) 외 1필지",,대구광역시_산업단지 기업 등록현황_20250707.csv
경민금속,절삭가공 및 유사처리업,자동차부품 절삭가공,"대구광역시 달서구 성서서로55길 12, 1차단지 56B 5-1L (신당동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
경민정밀,절삭가공 및 유사처리업,반도체 장비용 부품,대구광역시 달서구 성서공단로58길 20 (월암동) 2차단지 28B 8L,,대구광역시_산업단지 기업 등록현황_20250707.csv
경보산기(주),자동차 엔진용 신품 부품 제조업 외 1 종,자동차부품(PULLEY),대구광역시 달성군 논공읍 논공로87길 22,,대구광역시_산업단지 기업 등록현황_20250707.csv
경북공업사,자동차 차체용 신품 부품 제조업 외 2 종,자동차부품(조향장치),대구광역시 북구 3공단로48길 15 (노원동3가),,대구광역시_산업단지 기업 등록현황_20250707.csv
경북기계,절삭가공 및 유사처리업,기계부품,대구광역시 서구 국채보상로5길 27 (이현동),,대구광역시_산업단지 기업 등록현황_20250707.csv
경북알곤용접,그 외 기타 금속가공업,기계부품 임가공,대구광역시 북구 팔달북로 58 (노원동3가),,대구광역시_산업단지 기업 등록현황_20250707.csv
경북열처리제2공장,비주거용 건물 임대업,자동차부품,"대구광역시 달서구 성서로5길 15, 2차단지 59B 10L (대천동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
경북이엔지,그 외 자동차용 신품 부품 제조업 외 3 종,자동차부품,대구광역시 북구 노원로1길 125-2 (노원동3가),,대구광역시_산업단지 기업 등록현황_20250707.csv
경북이엔지,농업 및 임업용 기계 제조업 외 1 종,다이캐스팅부품,"대구광역시 달서구 성서로 128, 2차단지 43B 11L (월암동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
경북크랑크,농업 및 임업용 기계 제조업 외 1 종,다이캐스팅 부품,"대구광역시 달서구 성서로 128, (2차단지 43B 11L) (월암동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
경성정밀,절삭가공 및 유사처리업,절삭가공부품,"대구광역시 달서구 성서서로 80, (2차단지 23-2B 3L) 대구첨단기술사업협동조합 D 1호 (월암동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
경신정공,기타 가공 공작기계 제조업,선박엔진부품,대구광역시 북구 노원로25길 39-1 (노원동3가),,대구광역시_산업단지 기업 등록현황_20250707.csv
경원엔지니어링,절삭가공 및 유사처리업,기계부품,대구광역시 북구 3공단로 173(노원동3가),,대구광역시_산업단지 기업 등록현황_20250707.csv
경원인더스트리(주),그 외 기타 분류 안된 금속 가공 제품 제조업 외 1 종,섬유기계부품(종광),대구광역시 서구 와룡로66길 7-8 (중리동),,대구광역시_산업단지 기업 등록현황_20250707.csv
경원정밀,주형 및 금형 제조업,자동차금형,"대구광역시 달서구 달서대로109길 20, 1동 1층 130 (신당동)",,대구광역시_산업단지 기업 등록현황_20250707.csv
